College_Name,State,Stream,Degree,Fee,cluster
Bihar Agricultural University ,4,0,1,-0.38353842760443224,0
"Tirhut College of Agriculture, Muzaffarpur ",4,0,1,-0.3387301398517488,0
"Sandip University, Madhuban ",4,0,1,0.05297861378307492,0
Patna University ,4,0,1,-0.37607659783712444,0
Gopal Narayan Singh University ,4,0,1,-0.0589488327265423,0
Nalanda Open University ,4,0,1,-0.4258843115339041,0
Dr. C.V. Raman University ,4,0,1,-0.2081854280726986,0
"H.D. Jain College, Arrah ",4,0,1,-0.4283094062082791,0
"M.V. College, Buxar ",4,0,1,-0.4283094062082791,0
Indira Gandhi Krishi Vishwavidyalaya ,6,0,1,-0.36055599192112414,0
"RMD College of Agriculture and Research Station, ",6,0,1,-0.4133857466736635,0
Chhattisgarh Kamdhenu Vishwavidyalaya ,6,0,1,-0.3818968250556245,0
Pt. Ravishankar Shukla University ,6,0,1,-0.3232841522334216,0
"Bastar University, Bastar ",6,0,1,-0.4186649912340338,0
Birsa Agricultural University ,15,0,1,-0.38167297016260526,2
"Sai Nath University, Ranchi ",15,0,1,-0.3574220234188549,2
YBN University ,15,0,1,-0.3406329064424123,2
"AISECT University, Hazaribagh ",15,0,1,-0.2977273852803924,2
"RKDF University, Ranchi ",15,0,1,-0.17087627923615953,2
Jharkhand Rai University ,15,0,1,0.04551678401576711,2
Radha Govind University ,15,0,1,-0.2081854280726986,2
Usha Martin University ,15,0,1,-0.09252706667942746,2
Capital University ,15,0,1,-0.021639683890003227,2
"KB Women's College, Hazaribagh ",15,0,1,-0.39473117225539395,2
"Dr. Shyama Prasad Mukherjee University, Ranchi ",15,0,1,-0.34996019365154707,2
Dr YS Parmar University of Horticulture and ,13,0,1,-0.24698694286269923,2
Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya ,13,0,1,-0.33363371012067755,2
"Shoolini University, Solan ",13,0,1,-0.008111386521874158,2
Maharishi Markandeshwar ,13,0,1,-0.04589063063375362,2
Eternal University ,13,0,1,-0.15222170481789,2
Abhilashi University ,13,0,1,-0.17087627923615953,2
Baddi University of Emerging Sciences and Technologies ,13,0,1,0.005498990973695296,2
"College of Agriculture, Palampur ",13,0,1,-0.27191691611527463,2
State Institute of Hotel Management Catering Technology ,13,0,1,-0.3488409191864509,2
Akal College of Agriculture ,13,0,1,-0.15222170481789,2
Akal College of Basic Sciences ,13,0,1,-0.15222170481789,2
Sher-e-Kashmir University of Agricultural Sciences and Technology ,14,0,1,-0.3148895937452003,2
"Government Degree College for Women, Anantnag ",14,0,1,-0.4173778255991732,2
Sher-e-Kashmir University of Agricultural Sciences and Technology ,14,0,1,-0.2806920279216286,2
Panjab University ,5,0,1,-0.3017455806100876,0
Swami Vivekanand Group Of Institutes ,5,0,1,-0.17087627923615953,0
Royal Global University ,3,7,1,-0.09625798156308137,0
Assam Down Town University ,3,7,1,-0.09625798156308137,0
"Assam Women's University, Jorhat ",3,7,1,-0.37956127233845716,0
"Assam Medical College, Dibrugarh ",3,7,1,-0.33876744900058536,0
Jorhat Medical College ,3,7,1,-0.36674931062798966,0
Silchar Medical College ,3,7,1,-0.34996019365154707,0
Army Institute of Nursing ,3,7,1,0.05279206803889223,0
Kaziranga University ,3,7,1,-0.1317016729577935,0
Krishna Kanta Handiqui State Open University ,3,7,1,-0.3901234923740814,0
Fakhruddin Ali Ahmed Medical College and Hospital ,3,7,1,-0.3574220234188549,0
Tezpur Medical College & Hospital ,3,7,1,-0.3310258006170035,0
"Pub Kamrup College, Kamrup ",3,7,1,-0.4171166615573174,0
"Krishnaguru Adhyatmik Visvavidyalaya, Barpeta ",3,7,1,-0.17087627923615953,0
"PEWS Group of Institutions, Guwahati ",3,7,1,-0.09625798156308137,0
"Majuli University of Culture, Majuli ",3,7,1,-0.38782897972063424,0
Indira Gandhi Institute of Medical Sciences ,4,7,1,-0.34249836388423927,0
Aryabhatta Knowledge University ,4,7,1,-0.2753418959784689,0
Patna University ,4,7,1,-0.38540388504625916,0
Nalanda Open University ,4,7,1,-0.41152028923183653,0
"Al-Karim University, Katihar ",4,7,1,0.9819764198128977,0
Dr. C.V. Raman University ,4,7,1,-0.3574220234188549,0
"H.D. Jain College, Arrah ",4,7,1,-0.4208475764409713,0
"M.V. College, Buxar ",4,7,1,-0.4208475764409713,0
Dr RB Singh Gaya Homoeopathic Medical College ,4,7,1,0.2861607940114441,0
Anugrah Narayan Magadh Medical College and Hospital ,4,7,1,-0.39585044672049013,0
Jawaharlal Nehru Medical College ,4,7,1,-0.20258905574721772,0
"Katihar Medical College, Katihar ",4,7,1,9.454884120590922,0
Patna Medical College ,4,7,1,-0.4309993958393936,0
"Zulfequar Haider Unani Medical College and Hospital, ",4,7,1,0.6389187962609211,0
BR Ambedkar Bihar University ,4,7,1,-0.4096548317900096,0
All India Institute of Medical Sciences ,4,7,1,-0.4259663916613445,0
Lalit Narayan Mithila University ,4,7,1,-0.38726934248808614,0
Maulana Mazharul Haque Arabic and Persian University ,4,7,1,-0.32682852137289287,0
Vardhman Institute of Medical Sciences ,4,7,1,-0.37383804890693206,0
Shri Krishna Medical College ,4,7,1,-0.3570489319304895,0
"MATS University, Raipur ",6,7,1,-0.38353842760443224,0
Shri Rawatpura Sarkar University ,6,7,1,-0.2634029683507764,0
Maharishi University of Management and Technology Bilaspur ,6,7,1,-0.38726934248808614,0
"ISBM University, Raipur ",6,7,1,-0.34660237025625856,0
"D.L.S. P.G. College, Bilaspur ",6,7,1,-0.40219300202270175,0
All India Institute of Medical Sciences ,6,7,1,-0.42023197548516844,0
"Apollo College of Physiotherapy, Durg ",6,7,1,-0.2361672897001029,0
Chhattisgarh Institute of Medical Sciences ,6,7,1,-0.2753418959784689,0
"Netaji Subhash College, Raipur ",6,7,1,-0.3724203012511436,0
Pandit Sundarlal Sharma Open University ,6,7,1,-0.401446819045971,0
"St Vincent Pallotti College, Raipur ",6,7,1,-0.36637621913962426,0
"Dr. CV Raman University, Institute of Open ",6,7,1,-0.35369110853520097,0
Pt. Jawahar Lal Nehru Memorial Medical College ,6,7,1,-0.24549457690923768,0
Late Shri Lakhi Ram Agrawal Memorial Government ,6,7,1,-0.24549457690923768,0
Government Medical College Rajnandgaon ,6,7,1,-0.24549457690923768,0
Shri Shankaracharya Institute Of Medical Sciences ,6,7,1,2.228684013675153,0
"Ranchi University, Ranchi ",15,7,1,-0.42327267111534633,2
Central Institute of Psychiatry ,15,7,1,-0.4208475764409713,2
YBN University ,15,7,1,-0.26601460876933414,2
"AISECT University, Hazaribagh ",15,7,1,-0.37607659783712444,2
"RKDF University, Ranchi ",15,7,1,0.1387896561071148,2
Jharkhand Rai University ,15,7,1,-0.15222170481789,2
Netaji Subhas University ,15,7,1,-0.2828037257457767,2
Radha Govind University ,15,7,1,-0.33503653411693146,2
"Arka Jain University, Jamshedpur ",15,7,1,-0.08506523691211965,2
Usha Martin University ,15,7,1,-0.2081854280726986,2
Sarala Birla University ,15,7,1,-0.2891462810479884,2
Ramchandra Chandravansi University ,15,7,1,-0.3201128745823158,2
"Jamshedpur Women's College, Jamshedpur ",15,7,1,-0.33503653411693146,2
Shine Abdur Razzaque Ansari Institute of Health ,15,7,1,-0.2641491513275072,2
"Mahatma Gandhi Memorial Medical College, Jamshedpur ",15,7,1,-0.4264439487664522,2
"Vananchal Educational and Welfare Trust, Garhwa ",15,7,1,0.05297861378307492,2
"Dr. Shyama Prasad Mukherjee University, Ranchi ",15,7,1,-0.3201128745823158,2
"Pragyan International University, Ranchi ",15,7,1,-0.35928748086068185,2
All India Institute of Medical Sciences ,15,7,1,-0.42572388219390694,2
Shrinivas Institute of Paramedical Sciences ,15,7,1,-0.2977273852803924,2
"Shoolini University, Solan ",13,7,1,0.2273988845938951,2
Maharishi Markandeshwar ,13,7,1,-0.15781807714337084,2
Eternal University ,13,7,1,-0.17087627923615953,2
Abhilashi University ,13,7,1,0.5379975486580829,2
Baddi University of Emerging Sciences and Technologies ,13,7,1,-0.023046238801140748,2
IEC University Baddi ,13,7,1,-0.10148126240019684,2
Career Point University ,13,7,1,-0.2641491513275072,2
Bahra University ,13,7,1,-0.15334097928298615,2
Solan Homoeopathic Medical College and Hospital ,13,7,1,-0.08180068638892248,2
Indira Gandhi Medical College ,13,7,1,-0.38353842760443224,2
Himachal Pradesh University ,13,7,1,-0.1466253324924091,2
Akal College of Public Health and Hospital ,13,7,1,-0.18953085365442907,2
"Dr. Y. S. Parmar Medical College Nahan, ",13,7,1,-0.2081854280726986,2
Pt. Jawahar Lal Nehru Government Medical College ,13,7,1,-0.2081854280726986,2
Shri Lal Bahadur Shastri Government Medical College ,13,7,1,-0.2081854280726986,2
Sher-e-Kashmir University of Agricultural Sciences and Technology ,14,7,1,-0.2081854280726986,2
Jammu Institute of Ayurveda and Research College ,14,7,1,-0.00858148179721455,2
"Acharya Shri Chander College of Medical Sciences, ",14,7,1,-0.2865346406294306,2
"Government Medical College, Srinagar ",14,7,1,-0.2991264783617626,2
Sher-i-Kashmir Institute of Medical Sciences ,14,7,1,-0.36301839574433575,2
Jammu College of Physiotherapy ,14,7,1,-0.05872497783352307,2
Kashmir Tibbia College Hospital and Research Centre ,14,7,1,-0.021639683890003227,2
"Government Polytechnic For Women, Srinagar ",14,7,1,-0.4240934723897502,2
Post Graduate Institute of Medical Education & ,5,7,1,-0.41909404644565396,0
Government Medical College and Hospital ,5,7,1,-0.33876744900058536,0
Panjab University ,5,7,1,-0.2313171003513528,0
"Sri Guru Gobind Singh College of Pharmacy, ",5,7,1,-0.4224332152665242,0
DAV College ,5,7,1,-0.34432651217722965,0
"Homoeopathic Medical College & Hospital, Chandigarh ",5,7,1,-0.1149125559813509,0
Shivalik Institute of Paramedical Technology ,5,7,1,-0.17087627923615953,0
Swami Vivekanand Group Of Institutes ,5,7,1,-0.3095170763127387,0
"Dibrugarh University, Dibrugarh ",3,8,1,-0.4096548317900096,0
Girijananda Chowdhury Institute of Pharmaceutical Science ,3,8,1,0.1462514858744226,0
Royal Global University ,3,8,1,0.015669464946535847,0
Assam Down Town University ,3,8,1,0.12759691145615307,0
Assam Science and Technology University ,3,8,1,-0.35369110853520097,0
National Institute of Pharmaceutical Education And Research ,3,8,1,0.028168029806776438,0
"Assam University, Silchar ",3,8,1,-0.27703946225053144,0
Kaziranga University ,3,8,1,0.0175349223883628,0
NETES Institute of Pharmaceutical Science ,3,8,1,0.27683350680230934,0
"NEPEDS Group of Institutions, Guwahati ",3,8,1,1.3401442486436728,0
Indira Gandhi Institute of Medical Sciences ,4,8,1,-0.3574220234188549,0
Gopal Narayan Singh University ,4,8,1,-0.13356713039962045,0
"Sachchidanand Sinha College, Aurangabad ",4,8,1,-0.19139631109625602,0
"Bihar College of Pharmacy, Patna ",4,8,1,-0.021639683890003227,0
National Institute of Pharmaceutical Education And Research ,4,8,1,-0.17274173667798648,0
"Mata Gujri University, Kishanganj ",4,8,1,-0.03656334342461885,0
Nibha Institute of Pharmaceutical Sciences ,4,8,1,-0.0589488327265423,0
Chanakya College of Pharmacy and Medical Science ,4,8,1,0.012871278783795417,0
"Aadarsh India Technical and Paramedical College, Muzaffarpur ",4,8,1,-0.33876744900058536,0
Guru Ghasidas Vishwavidyalaya ,6,8,1,-0.33429035114020067,0
Pt. Ravishankar Shukla University ,6,8,1,-0.33876744900058536,0
Dr. C.V. Raman University ,6,8,1,-0.22684000249096814,0
Shri Rawatpura Sarkar University ,6,8,1,-0.1514755218411592,0
Chouksey Engineering College ,6,8,1,-0.15296788779462075,0
Shri Shankaracharya Group of Institutions ,6,8,1,-0.284482637443421,0
"Rungta Group of Institutions Bhilai Campus, Bhilai ",6,8,1,-0.14923697291096685,0
"ISBM University, Raipur ",6,8,1,-0.17498028560817883,0
"Rungta Group of Institutions Raipur Campus, Raipur ",6,8,1,-0.1637875409572171,0
"Apollo College of Pharmacy, Durg ",6,8,1,-0.1950152985334003,0
Columbia Institute of Pharmacy ,6,8,1,-0.18897121642188097,0
Chhattisgarh Swami Vivekanand Technical University ,6,8,1,-0.2766477161877478,0
"Sarguja University, Surguja ",6,8,1,-0.3190122546916379,0
"Kalinga University, Raipur ",6,8,1,-0.020706955169089748,0
Shri Rawatpura Sarkar Institute of Pharmacy ,6,8,1,-0.21266252593308327,0
Rungta College of Pharmaceutical Sciences and Research ,6,8,1,-0.14923697291096685,0
Rungta College of Pharmaceutical Science & Research ,6,8,1,-0.1637875409572171,0
Rungta Institute of Pharmaceutical Education & Research ,6,8,1,-0.1637875409572171,0
Rungta Institute of Pharmaceutical Sciences ,6,8,1,-0.2979139310245751,0
Chhatrapati Shivaji Institute of Pharmacy ,6,8,1,-0.1637875409572171,0
Birla Institute of Technology ,15,8,1,0.5566521230763524,2
YBN University ,15,8,1,0.03618949680663234,2
"RKDF University, Ranchi ",15,8,1,-0.18953085365442907,2
Jharkhand Rai University ,15,8,1,-0.002985109471733689,2
Netaji Subhas University ,15,8,1,-0.09625798156308137,2
"Sai Nath University, Ranchi ",15,8,1,-0.03283242854096495,2
Radha Govind University ,15,8,1,-0.07760340714481183,2
"Arka Jain University, Jamshedpur ",15,8,1,-0.06641066249385011,2
Ramchandra Chandravansi University ,15,8,1,-0.0589488327265423,2
Shine Abdur Razzaque Ansari Institute of Health ,15,8,1,-0.0589488327265423,2
"Pragyan International University, Ranchi ",15,8,1,-0.37794205527895136,2
"Sahyog College of Medical Sciences, Khunti ",15,8,1,-0.15222170481789,2
"Faculty of Pharmaceutical Sciences, Shoolini University, Solan ",13,8,1,0.12076187538929911,2
Maharishi Markandeshwar ,13,8,1,-0.024997507285291744,2
Abhilashi University ,13,8,1,0.015669464946535847,2
Baddi University of Emerging Sciences and Technologies ,13,8,1,0.21340795378019292,2
IEC University Baddi ,13,8,1,0.04775533294595945,2
Career Point University ,13,8,1,-0.13356713039962045,2
Sri Sai University ,13,8,1,-0.3201128745823158,2
Bahra University ,13,8,1,-0.1156587389580817,2
Maharaja Agrasen University ,13,8,1,-0.021639683890003227,2
"Himalayan Group of Professional Institutions, Sirmaur ",13,8,1,-0.1029736283536584,2
Manav Bharti University ,13,8,1,-0.13356713039962045,2
"Abhilashi College of Pharmacy, Mandi ",13,8,1,-0.2119163429563525,2
Himachal Institute of Pharmaceutical Education and Research ,13,8,1,-0.1555795282131785,2
"Himachal Institute of Pharmacy, Paonta ",13,8,1,-0.1555795282131785,2
"LR Institute of Pharmacy, Solan ",13,8,1,0.6424631654003923,2
Himachal Pradesh Technical University ,13,8,1,-0.23915202160702603,2
"LR Group of Institutes, Solan ",13,8,1,-0.1634144494688517,2
"KC Group of Institutions, Una ",13,8,1,0.6498876860188636,2
"Government Polytechnic, Rohru ",13,8,1,-0.40137220074829794,2
Sher-i-Kashmir Institute of Medical Sciences ,14,8,1,-0.18206902388712123,2
University of Kashmir ,14,8,1,-0.36563003616289347,2
Panjab University ,5,8,1,-0.3223514235125082,0
"Sri Guru Gobind Singh College of Pharmacy, ",5,8,1,-0.4224332152665242,0
Shivalik Institute of Paramedical Technology ,5,8,1,-0.2081854280726986,0
Swami Vivekanand College of Pharmacy ,5,8,1,-0.0814835586238119,0
University Institute of Pharmaceutical Sciences ,5,8,1,-0.3735955394394946,0
"PG Government College for Girls, Chandigarh ",5,8,1,-0.3262688841403448,0
Government Polytechnic for Women ,5,8,1,-0.40508446105753354,0
Swami Vivekanand Group Of Institutes ,5,8,1,-0.10013813304208144,0
"NEF Law College, Guwahati ",3,5,1,-0.18953085365442907,0
"Dibrugarh University, Dibrugarh ",3,5,1,-0.3112332971592195,0
Tezpur University ,3,5,1,-0.28490796174015753,0
Royal Global University ,3,5,1,0.015669464946535847,0
"Tezpur Law College, Sonitpur ",3,5,1,-0.25762005028111284,0
Gauhati University ,3,5,1,-0.12983621551596652,0
NERIM Group of Institutions ,3,5,1,-0.18878467067769827,0
Assam Rajiv Gandhi University of Cooperative Management ,3,5,1,-0.3257092469077967,0
"JB Law College, Guwahati ",3,5,1,-0.38353842760443224,0
"Assam University, Silchar ",3,5,1,-0.3330031855053401,0
National Law University and Judicial Academy ,3,5,1,1.769199460263872,0
Magadh University ,4,5,1,-0.21788580677019875,0
Bihar Institute of law ,4,5,1,-0.2962200956673962,0
"S.K.J. Law College, Muzaffarpur ",4,5,1,-0.37383804890693206,0
"Amity University, Patna ",4,5,1,0.0417858691321132,0
Patna University ,4,5,1,-0.39846208713904785,0
Gopal Narayan Singh University ,4,5,1,-0.2081854280726986,0
Nalanda Open University ,4,5,1,-0.4258843115339041,0
"GDM College, Harnaut ",4,5,1,-0.42737667748736563,0
"H.D. Jain College, Arrah ",4,5,1,-0.4283094062082791,0
"M.V. College, Buxar ",4,5,1,-0.4208475764409713,0
"Nawada Vidhi Mahavidyalaya, Nawada ",4,5,1,-0.39361189779029776,0
"Patna Law College, Patna ",4,5,1,-0.42375769005022135,0
Chanakya National Law University ,4,5,1,0.12946236889798002,0
"Jai Prakash University, Chapra ",4,5,1,-0.39379844353448046,0
Central University of South Bihar ,4,5,1,-0.3069875160216214,0
Hidayatullah National Law University ,6,5,1,0.05670952866672883,0
Dr. C.V. Raman University ,6,5,1,-0.3201128745823158,0
Pt. Ravishankar Shukla University ,6,5,1,-0.3067561992988348,0
"Amity University, Raipur ",6,5,1,0.07536410308499837,0
"ITM University, Raipur ",6,5,1,-0.19512722597990992,0
Shri Rawatpura Sarkar University ,6,5,1,-0.2988466597454885,0
"ISBM University, Raipur ",6,5,1,-0.2160203493283718,0
"D.P. Vipra Law College , Bilaspur ",6,5,1,-0.34249836388423927,0
Guru Ghasidas Vishwavidyalaya ,6,5,1,-0.40275263925524984,0
Pandit Sundarlal Sharma Open University ,6,5,1,-0.39025407439500925,0
"Sarguja University, Surguja ",6,5,1,-0.4235189114976675,0
"MATS School of Law, Raipur ",6,5,1,-0.1149125559813509,0
"Kalinga University, Raipur ",6,5,1,0.0539113425039884,0
"Ranchi University, Ranchi ",15,5,1,-0.42327267111534633,2
Chotanagpur Law College ,15,5,1,-0.2678800662111611,2
Central University of Jharkhand ,15,5,1,-0.3562281306560856,2
"RKDF University, Ranchi ",15,5,1,-0.3201128745823158,2
Jharkhand Rai University ,15,5,1,-0.15222170481789,2
Netaji Subhas University ,15,5,1,-0.24549457690923768,2
"Sai Nath University, Ranchi ",15,5,1,-0.19699268342173687,2
Radha Govind University ,15,5,1,-0.3201128745823158,2
"Arka Jain University, Jamshedpur ",15,5,1,-0.14102896016692826,2
"Amity University, Ranchi ",15,5,1,0.03432403936480538,2
"ICFAI University, Ranchi ",15,5,1,-0.2081854280726986,2
Sarala Birla University ,15,5,1,0.049993881876151794,2
"Coxtan Administrative & Management College, Dhanbad ",15,5,1,-0.37607659783712444,2
"Jamshedpur Women's College, Jamshedpur ",15,5,1,-0.39473117225539395,2
Jharkhand Vidhi Mahavidyalaya ,15,5,1,-0.36264530425597036,2
National University of Study and Research in ,15,5,1,0.22086978354750075,2
"Dr. Shyama Prasad Mukherjee University, Ranchi ",15,5,1,-0.2828037257457767,2
Maharishi Markandeshwar ,13,5,1,-0.18766539621260211,2
IEC University Baddi ,13,5,1,-0.10148126240019684,2
Career Point University ,13,5,1,-0.18953085365442907,2
Bahra University ,13,5,1,-0.19102321960789062,2
"AP Goyal Shimla University, Shimla ",13,5,1,-0.0589488327265423,2
Maharaja Agrasen University ,13,5,1,-0.19326176853808297,2
"ICFAI University, Baddi ",13,5,1,-0.22684000249096814,2
Himachal Institute of Engineering and Technology ,13,5,1,-0.2678800662111611,2
"Himalayan Group of Professional Institutions, Sirmaur ",13,5,1,-0.23057091737462204,2
Manav Bharti University ,13,5,1,-0.2641491513275072,2
"LR Institute of Legal Studies, Solan ",13,5,1,-0.2081854280726986,2
Himachal Pradesh University ,13,5,1,-0.2753418959784689,2
International Centre For Distance Education And Open ,13,5,1,-0.40428231435754797,2
"Faculty of Legal Sciences, Shoolini University, Solan ",13,5,1,0.024213260030103295,2
Himachal Pradesh National Law University ,13,5,1,0.1145387093633644,2
"LR Group of Institutes, Solan ",13,5,1,-0.2081854280726986,2
"Dogra Law College, Jammu ",14,5,1,-0.2814867127918469,2
"Kashmir Law College, Srinagar ",14,5,1,-0.04029425830827276,2
Central University of Kashmir ,14,5,1,-0.38391151909279764,2
University of Kashmir ,14,5,1,-0.41525120411549044,2
"Directorate of Distance Education, University Of Kashmir, ",14,5,1,-0.4083490115807307,2
"Department of Laws Panjab University, Chandigarh ",5,5,1,-0.38185205407702066,0
Panjab University ,5,5,1,-0.396671247994894,0
"University Institute of Legal Studies, Panjab University, ",5,5,1,-0.10112682548624972,0
"University Institute of Legal Studies, Chandigarh University ",5,5,1,0.015669464946535847,0
"PG Government College for Girls, Chandigarh ",5,5,1,-0.3262688841403448,0
National Institute of Technology ,10,3,1,0.10670378810769118,0
Indian Institute of Technology ,10,3,1,0.42569701066010024,0
Birla Institute of Technology and Science ,10,3,1,1.0583669020557114,0
Goa College of Engineering ,10,3,1,-0.21005088551452555,0
"Padre Conceicao College of Engineering, Salcete ",10,3,1,0.05297861378307492,0
"Shree Rayeshwar Institute of Engineering and Information Technology, North Goa ",10,3,1,-0.050367728494138314,0
National Institute of Oceanography ,10,3,1,-0.37980751272077834,0
"Goa University, North Goa ",10,3,1,-0.367532802753557,0
"Agnel Polytechnic, South Goa ",10,3,1,-0.2932502874200077,0
"Government Polytechnic, Curchorem ",10,3,1,-0.37234568295347054,0
Government Polytechnic ,10,3,1,-0.27422262151337273,0
Goa Institute of Management ,10,6,1,2.8511647765235053,0
Sri Sri Institute of Management Studies ,10,6,1,0.9372054412090509,0
Sridora Caculo College of Commerce and Management Studies ,10,6,1,-0.20145485762258694,0
"St. Xavier's College, Bardez ",10,6,1,-0.19999980081796193,0
Murgaon Education Societys College of Arts and Commerce ,10,6,1,-0.19969759671238596,0
"Rosary College of Commerce and Arts, Salcete ",10,6,1,-0.19331027043157045,0
"Goa College of Hospitality and Culinary Education , North Goa ",10,6,1,-0.1149125559813509,0
"Shree Damodar College of Commerce and Economics, Salcete ",10,6,1,-0.2924779880390913,0
"Goa University, North Goa ",10,6,1,0.04878133453896427,0
"S. S. Dempo College of Commerce and Economics, Panji ",10,6,1,-0.17141353097940568,0
"Don Bosco College, Panji ",10,6,1,-0.1911948416925387,0
"St. Xavier's College, Bardez ",10,9,1,-0.4035361313808172,0
National Institute of Technology ,10,9,1,-0.3260823383961621,0
Indian Institute of Technology ,10,9,1,-0.32041507868789176,0
Birla Institute of Technology and Science ,10,9,1,1.0583669020557114,0
"Government College of Arts Science and Commerce Sanquelim, North Goa ",10,9,1,-0.40025292628320175,0
"Carmel College for Women, Salcete ",10,9,1,-0.395193805700967,0
"DCT’s Dhempe College of Arts and Science, Panji ",10,9,1,-0.4054388979714807,0
"Government College of Arts Science and Commerce Quepem, North Goa ",10,9,1,-0.4113710526364904,0
"Parvatibai Chowgule College of Arts and Science, Salcete ",10,9,1,-0.36001500926299435,0
National Institute of Oceanography ,10,9,1,-0.37980751272077834,0
"Goa University, North Goa ",10,9,1,-0.367532802753557,0
"Government College of Arts, Science and Commerce, North Goa ",10,9,1,-0.39920827011577864,0
Government Polytechnic ,10,9,1,-0.27422262151337273,0
"St. Xavier's College, Bardez ",10,2,1,-0.4089832671109519,0
Birla Institute of Technology and Science ,10,2,1,-0.13869713836464456,0
"Government College of Arts Science and Commerce Sanquelim, North Goa ",10,2,1,-0.4086847939202596,0
Sridora Caculo College of Commerce and Management Studies ,10,2,1,-0.39876056032974017,0
"Carmel College for Women, Salcete ",10,2,1,-0.39881279313811135,0
"Government College of Arts Science and Commerce Quepem, North Goa ",10,2,1,-0.4142811662457404,0
Murgaon Education Societys College of Arts and Commerce ,10,2,1,-0.4032824291687287,0
"Rosary College of Commerce and Arts, Salcete ",10,2,1,-0.40099910925993254,0
"Shree Maliikarjun College of Arts and Commerce, South Goa ",10,2,1,-0.3992828884134517,0
"Shree Damodar College of Commerce and Economics, Salcete ",10,2,1,-0.4029205304250143,0
"Narayan Zantye College of Commerce, North Goa ",10,2,1,-0.41174414412485577,0
"Goa University, North Goa ",10,2,1,-0.39473117225539395,0
"S. S. Dempo College of Commerce and Economics, Panji ",10,2,1,-0.4012043095785335,0
"Government College of Arts, Science and Commerce, North Goa ",10,2,1,-0.4049911881854422,0
Fr. Agnel College of Arts and Commerce ,10,2,1,-0.4026407118087402,0
"Government College of Arts Science and Commerce Sanquelim, North Goa ",10,1,1,-0.4086847939202596,0
"St. Xavier's College, Bardez ",10,1,1,-0.4097294500876827,0
National Institute of Technology ,10,1,1,-0.3260823383961621,0
Indian Institute of Technology ,10,1,1,-0.32041507868789176,0
"Carmel College for Women, Salcete ",10,1,1,-0.39881279313811135,0
"DCT’s Dhempe College of Arts and Science, Panji ",10,1,1,-0.407192427966798,0
"Government College of Arts Science and Commerce Quepem, North Goa ",10,1,1,-0.4142811662457404,0
Murgaon Education Societys College of Arts and Commerce ,10,1,1,-0.4032824291687287,0
"Rosary College of Commerce and Arts, Salcete ",10,1,1,-0.4017826013854998,0
"Shree Maliikarjun College of Arts and Commerce, South Goa ",10,1,1,-0.39876056032974017,0
"Parvatibai Chowgule College of Arts and Science, Salcete ",10,1,1,-0.19676882852871763,0
"Goa College of Art, Panji ",10,1,1,-0.3450353860051239,0
"Goa University, North Goa ",10,1,1,-0.3138076284289407,0
"Don Bosco College, Panji ",10,1,1,-0.34496449862233447,0
"Government College of Arts, Science and Commerce, North Goa ",10,1,1,-0.4011483458552787,0
Fr. Agnel College of Arts and Commerce ,10,1,1,-0.4026407118087402,0
Institute of Hotel Management Catering Technology and Applied Nutrition ,10,4,1,-0.04783816820302096,0
"Ann Institute of Hotel Management and Catering Technology, North Goa ",10,4,1,0.2954880812205789,0
"Goa College of Hospitality and Culinary Education , North Goa ",10,4,1,0.01193855006288194,0
Guardian Angel Institute of Hotel Management and Catering Technology ,10,4,1,-0.2828037257457767,0
Enviroskills Academy ,10,4,1,0.8737798881869345,0
ICAR-Central Coastal Agricultural Research Institute ,10,0,1,-0.2081854280726986,0
"Parvatibai Chowgule College of Arts and Science, Salcete ",10,7,1,-0.16203401096189976,0
"Goa Medical College and Hospital, Tiswadi ",10,7,1,1.6647338435215628,0
"Goa University, North Goa ",10,7,1,-0.25394883003559743,0
"Goa College of Pharmacy, Panji ",10,8,1,-0.1033467198420238,0
"Goa University, North Goa ",10,8,1,-0.3651263626536002,0
"VM Salgaocar College of Law, Panji ",10,5,1,-0.35369110853520097,0
"Govind Ramnath Kare College of Law, South Goa ",10,5,1,-0.3280149523058948,0
"Goa University, North Goa ",10,5,1,-0.38652315951135535,0
North Eastern Regional Institute of Science and Technology ,2,3,1,-0.35566849342353757,0
National Institute of Technology ,2,3,1,0.11118088596807588,0
Himalayan University ,2,3,1,-0.12983621551596652,0
Apex Professional University ,2,3,1,-0.17087627923615953,0
Rajiv Gandhi University ,2,3,1,-0.35798166065140297,0
Arunachal University of Studies ,2,3,1,-0.33876744900058536,0
Venkateshwara Open University ,2,3,1,-0.39473117225539395,0
"Tomi Polytechnic College, Basar ",2,3,1,-0.2641491513275072,0
"Government Polytechnic Roing, Roing ",2,3,1,-0.37589005209294174,0
Government Polytechnic ,2,3,1,-0.37477077762784555,0
Rajiv Gandhi Government Polytechnic ,2,3,1,-0.37477077762784555,0
"The Global University, Itanagar ",2,3,1,-0.09625798156308137,0
Himalayan University ,2,6,1,-0.12983621551596652,0
North Eastern Regional Institute of Science and Technology ,2,6,1,-0.3086216567406618,0
National Institute of Technology ,2,6,1,-0.3238437894659697,0
Apex Professional University ,2,6,1,-0.24549457690923768,0
Rajiv Gandhi University ,2,6,1,-0.40219300202270175,0
Arunachal University of Studies ,2,6,1,-0.19699268342173687,0
Venkateshwara Open University ,2,6,1,-0.33876744900058536,0
